,transaction_id,client_id,transaction_amount,transaction_date,counterparty_id,counterparty_country,credit_debit,transaction_type
315,T00316,C0485,7666.3,2024-06-19T00:00:00,CP58546,Italy,debit,cash
316,T00317,C0122,736.36,2024-09-06T00:00:00,CP74469,Switzerland,credit,online payment
317,T00318,C0951,6353.27,2024-10-28T00:00:00,CP38053,Italy,credit,cash
318,T00319,C0416,1124.61,2024-04-30T00:00:00,CP47547,Norway,debit,internal transfer
319,T00320,C0250,1886.16,2024-03-25T00:00:00,CP54054,Spain,debit,internal transfer
320,T00321,C0164,1822.52,2024-10-30T00:00:00,CP59394,Spain,credit,wire
321,T00322,C0874,173.03,2024-02-12T00:00:00,CP20788,Austria,debit,internal transfer
322,T00323,C0816,2674.48,2024-03-17T00:00:00,CP80827,France,debit,internal transfer
323,T00324,C0439,1357.1,2024-02-17T00:00:00,CP94930,Denmark,debit,cash
324,T00325,C0156,9616.35,2024-01-02T00:00:00,CP71762,Austria,debit,wire
325,T00326,C0182,66.46,2024-05-29T00:00:00,CP58072,Finland,credit,internal transfer
326,T00327,C0696,2314.57,2024-12-24T00:00:00,CP56825,Switzerland,debit,wire
327,T00328,C0683,1697.25,2024-01-21T00:00:00,CP31655,Netherlands,credit,wire
328,T00329,C0915,741.45,2024-02-21T00:00:00,CP15104,Belgium,credit,online payment
329,T00330,C0597,171.87,2024-01-21T00:00:00,CP90525,Austria,debit,online payment
330,T00331,C0001,3445.55,2024-04-08T00:00:00,CP32273,Spain,credit,cash
331,T00332,C0919,991.43,2024-09-08T00:00:00,CP24095,Belgium,credit,internal transfer
332,T00333,C0274,1799.7,2024-11-11T00:00:00,CP78955,Italy,debit,cash
333,T00334,C0074,3565.23,2024-05-25T00:00:00,CP28168,Norway,debit,cash
334,T00335,C0067,1241.05,2024-05-13T00:00:00,CP30629,Belgium,debit,wire
335,T00336,C0659,2992.89,2024-09-20T00:00:00,CP22598,Norway,credit,wire
336,T00337,C0509,1865.27,2024-12-18T00:00:00,CP47184,Germany,credit,wire
337,T00338,C0033,999.75,2024-06-22T00:00:00,CP97164,Netherlands,credit,cash
338,T00339,C0167,2374.29,2024-08-19T00:00:00,CP57022,Netherlands,credit,internal transfer
339,T00340,C0975,1422.12,2024-05-30T00:00:00,CP95654,Finland,debit,cash
340,T00341,C0723,3370.89,2024-08-02T00:00:00,CP40818,Norway,credit,cash
341,T00342,C0814,8346.6,2024-06-07T00:00:00,CP97327,Denmark,debit,cash
342,T00343,C0335,472.83,2024-08-24T00:00:00,CP29493,Italy,debit,online payment
343,T00344,C0721,337.36,2024-02-10T00:00:00,CP17700,Norway,debit,online payment
344,T00345,C0602,4161.15,2024-03-16T00:00:00,CP24113,Denmark,debit,internal transfer
345,T00346,C0460,269.6,2024-02-07T00:00:00,CP47024,Belgium,credit,online payment
346,T00347,C0789,809.12,2024-06-12T00:00:00,CP85926,Monaco,debit,cash
347,T00348,C0245,2536.24,2024-08-10T00:00:00,CP63723,Norway,credit,online payment
348,T00349,C0126,5314.9,2024-12-08T00:00:00,CP98033,Finland,debit,online payment
349,T00350,C0566,2614.08,2024-06-03T00:00:00,CP37495,Germany,debit,cash
350,T00351,C0918,1281.98,2024-01-18T00:00:00,CP57737,Italy,debit,internal transfer
351,T00352,C0161,991.2,2024-06-25T00:00:00,CP18658,France,credit,online payment
352,T00353,C0051,63.76,2024-05-09T00:00:00,CP61060,Italy,debit,cash
353,T00354,C0192,3348.15,2024-08-25T00:00:00,CP96288,France,debit,cash
354,T00355,C0990,1013.3,2024-12-29T00:00:00,CP52412,Switzerland,debit,cash
355,T00356,C0461,285.21,2024-06-16T00:00:00,CP65358,Netherlands,debit,wire
356,T00357,C0675,756.06,2024-10-17T00:00:00,CP34112,Austria,credit,cash
357,T00358,C0008,4067.78,2024-03-25T00:00:00,CP42846,Angola,credit,online payment
358,T00359,C0426,195.7,2024-06-20T00:00:00,CP29420,France,debit,online payment
359,T00360,C0044,4312.11,2024-05-02T00:00:00,CP77211,France,debit,cash
360,T00361,C0619,1367.81,2024-05-22T00:00:00,CP36510,Italy,credit,wire
361,T00362,C0739,398.15,2024-01-20T00:00:00,CP11209,Italy,credit,wire
362,T00363,C0647,894.85,2024-06-24T00:00:00,CP90593,Switzerland,credit,wire
363,T00364,C0382,822.5,2024-02-23T00:00:00,CP73281,Spain,debit,online payment
364,T00365,C0791,3478.23,2024-09-13T00:00:00,CP36438,Denmark,credit,wire
365,T00366,C0217,319.88,2024-12-14T00:00:00,CP96332,Finland,debit,internal transfer
366,T00367,C0879,2667.75,2024-09-15T00:00:00,CP45841,Finland,credit,internal transfer
367,T00368,C0544,990.86,2024-09-27T00:00:00,CP87396,Netherlands,credit,wire
368,T00369,C0628,5223.07,2024-04-10T00:00:00,CP67008,Finland,debit,internal transfer
369,T00370,C0789,5984.16,2024-01-21T00:00:00,CP69631,Switzerland,credit,cash
370,T00371,C0988,2539.56,2024-10-07T00:00:00,CP48036,Switzerland,debit,wire
371,T00372,C0552,11483.04,2024-08-21T00:00:00,CP15834,Netherlands,credit,wire
372,T00373,C0292,808.75,2024-07-27T00:00:00,CP87243,Belgium,debit,wire
373,T00374,C0643,6709.72,2024-02-02T00:00:00,CP72195,Netherlands,credit,cash
374,T00375,C0850,4211.31,2024-08-25T00:00:00,CP89791,Belgium,credit,cash
375,T00376,C0586,525.19,2024-06-10T00:00:00,CP87449,Spain,debit,wire
376,T00377,C0229,1193.03,2024-06-02T00:00:00,CP95466,Netherlands,debit,online payment
377,T00378,C0873,78.96,2024-04-27T00:00:00,CP97612,France,debit,online payment
378,T00379,C0927,1732.92,2024-07-21T00:00:00,CP44782,Italy,debit,internal transfer
379,T00380,C0005,1513.21,2024-01-21T00:00:00,CP39071,Norway,credit,cash
380,T00381,C0975,3446.41,2024-05-02T00:00:00,CP62032,Netherlands,credit,internal transfer
381,T00382,C0003,1124.28,2024-02-08T00:00:00,CP45865,Norway,credit,internal transfer
382,T00383,C0549,3368.59,2024-10-06T00:00:00,CP64624,Germany,credit,wire
383,T00384,C0017,1393.31,2024-11-23T00:00:00,CP50134,Sweden,credit,online payment
384,T00385,C0788,1833.81,2024-01-27T00:00:00,CP75095,Sweden,credit,internal transfer
385,T00386,C0595,480.11,2024-12-04T00:00:00,CP82398,Sweden,debit,wire
386,T00387,C0295,3025.3,2024-04-30T00:00:00,CP60990,South Africa,credit,cash
387,T00388,C0575,2587.22,2024-03-31T00:00:00,CP81442,Sweden,credit,internal transfer
388,T00389,C0672,446.93,2024-12-16T00:00:00,CP66295,Italy,debit,online payment
389,T00390,C0082,797.3,2024-05-05T00:00:00,CP72896,South Africa,credit,cash
390,T00391,C0022,209.52,2024-05-12T00:00:00,CP32154,Norway,credit,wire
391,T00392,C0674,691.52,2024-05-11T00:00:00,CP64470,Netherlands,credit,cash
392,T00393,C0166,4727.95,2024-04-14T00:00:00,CP31483,Spain,debit,internal transfer
393,T00394,C0371,205.4,2024-05-27T00:00:00,CP50565,Spain,debit,cash
394,T00395,C0556,2352.44,2024-11-23T00:00:00,CP18990,South Sudan,credit,cash
395,T00396,C0079,8127.27,2024-03-03T00:00:00,CP10436,Austria,debit,cash
396,T00397,C0977,547.69,2024-05-18T00:00:00,CP33458,Austria,credit,online payment
397,T00398,C0117,2895.49,2024-06-21T00:00:00,CP25917,Norway,credit,internal transfer
398,T00399,C0513,2904.87,2024-09-30T00:00:00,CP70987,Italy,credit,wire
399,T00400,C0524,260.44,2024-12-08T00:00:00,CP90526,France,debit,online payment
400,T00401,C0285,3078.86,2024-07-01T00:00:00,CP22062,Denmark,credit,internal transfer
401,T00402,C0362,388.14,2024-04-06T00:00:00,CP81474,France,credit,wire
402,T00403,C0968,576.1,2024-01-10T00:00:00,CP91309,Norway,credit,wire
403,T00404,C0824,6974.96,2024-02-14T00:00:00,CP18314,Norway,credit,wire
404,T00405,C0167,315.21,2024-03-23T00:00:00,CP78430,Belgium,credit,internal transfer
405,T00406,C0835,2339.33,2024-04-09T00:00:00,CP72742,Germany,debit,wire
406,T00407,C0947,2831.98,2024-06-28T00:00:00,CP13904,Norway,credit,wire
407,T00408,C0349,3841.54,2024-08-09T00:00:00,CP23575,Nepal,debit,online payment
408,T00409,C0827,1436.6,2024-07-25T00:00:00,CP37834,France,credit,wire
409,T00410,C0172,421.8,2024-11-22T00:00:00,CP73363,Sweden,debit,cash
410,T00411,C0793,1765.49,2024-12-23T00:00:00,CP18768,Kenya,credit,online payment
411,T00412,C1000,9930.06,2024-04-26T00:00:00,CP96117,Belgium,credit,online payment
412,T00413,C0957,4881.0,2024-09-10T00:00:00,CP83067,Switzerland,debit,internal transfer
413,T00414,C0790,1224.44,2024-06-13T00:00:00,CP94217,Belgium,debit,wire
414,T00415,C0378,444.07,2024-01-22T00:00:00,CP14768,Spain,credit,cash
415,T00416,C0464,416.71,2024-10-19T00:00:00,CP56585,Finland,debit,cash
416,T00417,C0018,8790.21,2024-07-09T00:00:00,CP95028,Belgium,debit,wire
417,T00418,C0347,1074.11,2024-01-04T00:00:00,CP51309,Norway,credit,wire
418,T00419,C0883,1245.31,2024-03-09T00:00:00,CP22579,France,credit,internal transfer
419,T00420,C0609,1470.08,2024-02-29T00:00:00,CP87710,Switzerland,credit,cash
420,T00421,C0140,1282.74,2024-10-10T00:00:00,CP82299,Germany,credit,online payment
421,T00422,C0744,2867.48,2024-03-02T00:00:00,CP91912,Norway,credit,internal transfer
422,T00423,C0831,66.04,2024-11-22T00:00:00,CP51558,Spain,debit,internal transfer
423,T00424,C0252,748.1,2024-08-05T00:00:00,CP48463,Italy,credit,online payment
424,T00425,C0040,3913.13,2024-01-29T00:00:00,CP49348,Italy,debit,internal transfer
425,T00426,C0681,6652.81,2024-03-11T00:00:00,CP43853,Norway,credit,wire
426,T00427,C0836,954.72,2024-03-19T00:00:00,CP46787,Kenya,credit,online payment
427,T00428,C0349,3790.74,2024-02-08T00:00:00,CP79594,Denmark,debit,online payment
428,T00429,C0373,156.16,2024-06-06T00:00:00,CP49298,Norway,credit,cash
429,T00430,C0417,45.99,2024-05-25T00:00:00,CP52959,Finland,debit,online payment
430,T00431,C0190,2488.2,2024-03-11T00:00:00,CP78806,Sweden,debit,internal transfer
431,T00432,C0618,1830.31,2024-02-21T00:00:00,CP57517,Denmark,debit,cash
432,T00433,C0117,199.99,2024-05-15T00:00:00,CP53749,Finland,credit,internal transfer
433,T00434,C0326,4385.82,2024-04-03T00:00:00,CP85551,Netherlands,credit,wire
434,T00435,C0218,1745.64,2024-02-10T00:00:00,CP40345,Norway,credit,wire
435,T00436,C0051,647.35,2024-10-08T00:00:00,CP80950,Austria,credit,cash
436,T00437,C0935,3921.58,2024-12-30T00:00:00,CP81950,Switzerland,credit,cash
437,T00438,C0958,1722.48,2024-12-19T00:00:00,CP81573,Denmark,credit,internal transfer
438,T00439,C0305,4735.73,2024-12-02T00:00:00,CP48999,France,debit,wire
439,T00440,C0103,4513.81,2024-01-21T00:00:00,CP50880,Belgium,credit,cash
440,T00441,C0941,4206.88,2024-02-17T00:00:00,CP96231,France,credit,wire
441,T00442,C0342,626.82,2024-01-27T00:00:00,CP27942,Denmark,credit,wire
442,T00443,C0071,198.13,2024-10-28T00:00:00,CP10525,Belgium,credit,wire
443,T00444,C0110,4440.21,2024-01-22T00:00:00,CP71502,Austria,debit,internal transfer
444,T00445,C0829,896.1,2024-10-04T00:00:00,CP24010,Netherlands,debit,internal transfer
445,T00446,C0271,345.87,2024-10-14T00:00:00,CP42450,Germany,debit,wire
446,T00447,C0084,813.12,2024-04-04T00:00:00,CP94998,Switzerland,debit,wire
447,T00448,C0941,1683.37,2024-02-23T00:00:00,CP92685,Spain,debit,wire
448,T00449,C0832,33.98,2024-04-21T00:00:00,CP26601,Denmark,credit,online payment
449,T00450,C0174,2677.77,2024-12-15T00:00:00,CP76805,France,debit,online payment
450,T00451,C0245,9140.93,2024-01-03T00:00:00,CP99313,Netherlands,debit,internal transfer
451,T00452,C0536,4160.05,2024-10-22T00:00:00,CP34582,France,credit,wire
452,T00453,C0505,1586.22,2024-01-31T00:00:00,CP66324,Netherlands,credit,online payment
453,T00454,C0217,1899.99,2024-07-17T00:00:00,CP35227,Italy,debit,cash
454,T00455,C0845,1500.63,2024-06-25T00:00:00,CP27853,Spain,credit,cash
455,T00456,C0415,7278.01,2024-07-29T00:00:00,CP85803,Belgium,credit,wire
456,T00457,C0295,627.67,2024-11-11T00:00:00,CP26337,Germany,debit,online payment
457,T00458,C0724,1090.23,2024-11-27T00:00:00,CP89332,France,credit,cash
458,T00459,C0510,2.91,2024-02-28T00:00:00,CP63155,France,debit,internal transfer
459,T00460,C0605,424.32,2024-05-09T00:00:00,CP26802,Netherlands,debit,cash
460,T00461,C0591,407.56,2024-11-24T00:00:00,CP86048,Viet Nam,credit,internal transfer
461,T00462,C0123,6833.09,2024-05-07T00:00:00,CP27360,Sweden,debit,cash
462,T00463,C0729,82.07,2024-05-07T00:00:00,CP16103,Denmark,debit,cash
463,T00464,C0749,149.88,2024-07-21T00:00:00,CP27427,France,credit,online payment
464,T00465,C0989,492.15,2024-02-27T00:00:00,CP85310,Norway,credit,cash
465,T00466,C0003,2110.26,2024-02-26T00:00:00,CP11803,Netherlands,credit,cash
466,T00467,C0424,226.23,2024-04-15T00:00:00,CP68598,Denmark,credit,internal transfer
467,T00468,C0148,317.96,2024-11-27T00:00:00,CP26153,Sweden,debit,internal transfer
468,T00469,C0890,920.13,2024-07-29T00:00:00,CP59640,Sweden,credit,cash
469,T00470,C0676,1463.22,2024-05-20T00:00:00,CP68118,Finland,credit,wire
470,T00471,C0680,450.16,2024-11-21T00:00:00,CP29125,Germany,debit,cash
471,T00472,C0212,986.01,2024-04-06T00:00:00,CP97275,Switzerland,debit,cash
472,T00473,C0879,5866.08,2024-05-04T00:00:00,CP74213,Netherlands,debit,online payment
473,T00474,C0501,5957.48,2024-08-11T00:00:00,CP16413,Finland,debit,cash
474,T00475,C0259,6.12,2024-08-25T00:00:00,CP30788,Belgium,credit,cash
475,T00476,C0063,3040.96,2024-01-31T00:00:00,CP70128,Spain,credit,internal transfer
476,T00477,C0537,682.37,2024-07-30T00:00:00,CP24472,Denmark,debit,internal transfer
477,T00478,C0903,677.14,2024-05-25T00:00:00,CP46612,Switzerland,debit,internal transfer
478,T00479,C0182,1110.78,2024-01-08T00:00:00,CP72027,Finland,debit,internal transfer
479,T00480,C0805,2876.3,2024-02-03T00:00:00,CP86871,Belgium,debit,cash
480,T00481,C0466,854.94,2024-11-25T00:00:00,CP39401,Norway,credit,wire
481,T00482,C0461,448.6,2024-05-21T00:00:00,CP72499,Belgium,debit,online payment
482,T00483,C0987,990.54,2024-03-23T00:00:00,CP72960,Spain,credit,online payment
483,T00484,C0226,1152.97,2024-03-09T00:00:00,CP12247,Finland,debit,wire
484,T00485,C0800,534.25,2024-09-05T00:00:00,CP60407,Austria,credit,wire
485,T00486,C0225,8609.11,2024-10-09T00:00:00,CP76807,Finland,credit,online payment
486,T00487,C0658,5435.48,2024-02-26T00:00:00,CP45084,Denmark,credit,cash
487,T00488,C0739,926.72,2024-05-10T00:00:00,CP22954,Austria,credit,online payment
488,T00489,C0279,3961.04,2024-09-21T00:00:00,CP50660,Germany,debit,wire
489,T00490,C0765,1034.07,2024-02-02T00:00:00,CP84338,Switzerland,credit,cash
490,T00491,C0981,4322.32,2024-05-03T00:00:00,CP47068,Germany,debit,online payment
491,T00492,C0259,3318.41,2024-12-08T00:00:00,CP82870,Norway,credit,cash
492,T00493,C0877,1901.73,2024-09-28T00:00:00,CP33979,Norway,credit,cash
493,T00494,C0643,1374.48,2024-09-27T00:00:00,CP10441,Norway,debit,wire
494,T00495,C0153,6369.99,2024-06-16T00:00:00,CP82597,Norway,debit,internal transfer
495,T00496,C0430,1678.43,2024-01-01T00:00:00,CP73048,Austria,credit,online payment
496,T00497,C0199,414.96,2024-06-05T00:00:00,CP65685,Norway,credit,wire
497,T00498,C0258,2381.63,2024-05-19T00:00:00,CP86833,Denmark,debit,online payment
498,T00499,C0205,1982.28,2024-12-08T00:00:00,CP88849,Italy,credit,internal transfer
499,T00500,C0579,1660.33,2024-02-19T00:00:00,CP59797,Italy,debit,internal transfer
500,T00501,C0484,1959.63,2024-05-05T00:00:00,CP52561,Switzerland,debit,internal transfer
501,T00502,C0047,3900.99,2024-07-01T00:00:00,CP71785,Austria,debit,internal transfer
502,T00503,C0778,551.95,2024-06-19T00:00:00,CP74638,Netherlands,credit,online payment
503,T00504,C0234,1127.13,2024-10-14T00:00:00,CP12153,Italy,credit,cash
504,T00505,C0707,158.67,2024-10-16T00:00:00,CP27956,Switzerland,debit,cash
505,T00506,C0237,1057.76,2024-01-23T00:00:00,CP36864,Germany,debit,internal transfer
506,T00507,C0479,1063.28,2024-02-07T00:00:00,CP23449,Switzerland,debit,internal transfer
507,T00508,C0698,9165.76,2024-10-07T00:00:00,CP67839,France,debit,cash
508,T00509,C0736,291.72,2024-04-19T00:00:00,CP38635,Spain,credit,wire
509,T00510,C0380,203.75,2024-05-11T00:00:00,CP11533,Finland,debit,internal transfer
510,T00511,C0941,1771.04,2024-03-02T00:00:00,CP46754,Spain,credit,cash
511,T00512,C0659,1776.51,2024-08-18T00:00:00,CP37405,Sweden,debit,wire
512,T00513,C0096,833.5,2024-05-01T00:00:00,CP90186,Denmark,credit,cash
513,T00514,C0122,196.35,2024-05-08T00:00:00,CP88423,Myanmar,credit,wire
514,T00515,C0550,2744.13,2024-05-03T00:00:00,CP15789,Switzerland,credit,online payment
515,T00516,C0488,2335.9,2024-10-04T00:00:00,CP31893,Sweden,credit,wire
516,T00517,C0674,2832.08,2024-01-04T00:00:00,CP74166,Sweden,credit,internal transfer
517,T00518,C0837,9721.92,2024-07-29T00:00:00,CP53351,Spain,debit,wire
518,T00519,C0103,185.79,2024-10-25T00:00:00,CP40058,Spain,debit,wire
519,T00520,C0948,1714.51,2024-01-01T00:00:00,CP65981,Italy,credit,internal transfer
520,T00521,C0714,858.36,2024-07-01T00:00:00,CP69291,Denmark,debit,online payment
521,T00522,C0570,2381.05,2024-01-14T00:00:00,CP22780,Finland,debit,wire
522,T00523,C0643,1695.88,2024-12-07T00:00:00,CP46078,Finland,debit,online payment
523,T00524,C0198,377.65,2024-03-21T00:00:00,CP40699,Germany,debit,cash
524,T00525,C0756,92.52,2024-04-01T00:00:00,CP35671,Belgium,debit,cash
525,T00526,C0848,469.09,2024-03-08T00:00:00,CP48666,Myanmar,debit,internal transfer
526,T00527,C0472,126.47,2024-08-18T00:00:00,CP39573,Belgium,debit,online payment
527,T00528,C0634,288.93,2024-03-01T00:00:00,CP36760,Germany,credit,internal transfer
528,T00529,C0376,1973.05,2024-06-02T00:00:00,CP66599,Belgium,debit,internal transfer
529,T00530,C0158,2328.97,2024-03-22T00:00:00,CP72092,Spain,debit,wire
530,T00531,C0388,15.3,2024-07-10T00:00:00,CP14604,Denmark,debit,cash
531,T00532,C0546,384.98,2024-08-03T00:00:00,CP24224,Norway,credit,internal transfer
532,T00533,C0087,2891.39,2024-04-18T00:00:00,CP19596,Sweden,credit,wire
533,T00534,C0158,1072.47,2024-08-10T00:00:00,CP40049,Norway,debit,wire
534,T00535,C0717,3349.01,2024-05-16T00:00:00,CP78191,Italy,credit,online payment
535,T00536,C0731,1619.35,2024-12-12T00:00:00,CP79581,Austria,credit,cash
536,T00537,C0973,4623.53,2024-10-29T00:00:00,CP86758,Finland,debit,online payment
537,T00538,C0338,4349.94,2024-03-21T00:00:00,CP87892,Switzerland,credit,online payment
538,T00539,C0546,2160.66,2024-04-20T00:00:00,CP68859,Norway,debit,internal transfer
539,T00540,C0436,377.81,2024-08-15T00:00:00,CP46592,Austria,credit,online payment
540,T00541,C0324,602.83,2024-04-19T00:00:00,CP12625,Finland,debit,internal transfer
541,T00542,C0201,1041.13,2024-07-11T00:00:00,CP80182,Finland,credit,online payment
542,T00543,C0477,5241.39,2024-10-24T00:00:00,CP25118,Netherlands,debit,wire
543,T00544,C0816,2371.73,2024-01-28T00:00:00,CP40112,Austria,debit,cash
544,T00545,C0755,2409.74,2024-02-27T00:00:00,CP83408,Netherlands,credit,cash
545,T00546,C0491,1003.76,2024-11-28T00:00:00,CP86108,Belgium,debit,cash
546,T00547,C0730,2675.86,2024-03-10T00:00:00,CP16924,France,debit,wire
547,T00548,C0531,396.4,2024-04-28T00:00:00,CP26571,Belgium,credit,wire
548,T00549,C0247,4771.96,2024-09-17T00:00:00,CP89547,Sweden,debit,online payment
549,T00550,C0557,4315.6,2024-05-03T00:00:00,CP80648,Finland,debit,online payment
550,T00551,C0566,174.53,2024-09-25T00:00:00,CP80459,Sweden,credit,online payment
551,T00552,C0096,601.29,2024-06-19T00:00:00,CP81946,Norway,debit,online payment
552,T00553,C0140,3521.8,2024-01-23T00:00:00,CP66062,Italy,credit,cash
553,T00554,C0503,3797.51,2024-04-15T00:00:00,CP28312,Belgium,debit,online payment
554,T00555,C0823,3121.56,2024-12-23T00:00:00,CP93394,Denmark,credit,wire
555,T00556,C0092,1459.44,2024-11-15T00:00:00,CP67979,Spain,credit,wire
556,T00557,C0074,1096.79,2024-11-20T00:00:00,CP81660,Netherlands,debit,wire
557,T00558,C0083,2676.85,2024-06-13T00:00:00,CP70410,Sweden,credit,internal transfer
558,T00559,C0169,2287.25,2024-06-21T00:00:00,CP13926,Netherlands,debit,internal transfer
559,T00560,C0034,2900.42,2024-01-14T00:00:00,CP97147,Belgium,debit,internal transfer
560,T00561,C0708,49.01,2024-01-16T00:00:00,CP20962,Denmark,credit,online payment
561,T00562,C0331,360.46,2024-11-22T00:00:00,CP86787,Denmark,debit,cash
562,T00563,C0084,172.49,2024-04-07T00:00:00,CP73016,Netherlands,debit,cash
563,T00564,C0976,3273.34,2024-08-12T00:00:00,CP80651,Namibia,credit,online payment
564,T00565,C0664,928.96,2024-11-18T00:00:00,CP89281,Germany,debit,online payment
565,T00566,C0027,2540.41,2024-06-29T00:00:00,CP51005,Spain,debit,internal transfer
566,T00567,C0389,2230.57,2024-09-15T00:00:00,CP94621,France,credit,wire
567,T00568,C0297,2792.93,2024-05-13T00:00:00,CP30876,Netherlands,debit,wire
568,T00569,C0088,1578.33,2024-03-16T00:00:00,CP88688,Italy,debit,internal transfer
569,T00570,C0685,1717.86,2024-09-01T00:00:00,CP47641,Spain,credit,internal transfer
570,T00571,C0503,1477.22,2024-02-09T00:00:00,CP29736,Kenya,debit,cash
571,T00572,C0180,3478.6,2024-05-27T00:00:00,CP75721,Norway,debit,internal transfer
572,T00573,C0637,3105.26,2024-06-09T00:00:00,CP59734,Belgium,credit,wire
573,T00574,C0481,82.44,2024-08-10T00:00:00,CP71251,Belgium,debit,wire
574,T00575,C0027,90.3,2024-01-26T00:00:00,CP10366,Denmark,debit,online payment
575,T00576,C0678,605.69,2024-05-05T00:00:00,CP59531,Italy,credit,cash
576,T00577,C0354,2024.88,2024-02-15T00:00:00,CP57378,Sweden,credit,online payment
577,T00578,C0742,1450.89,2024-09-28T00:00:00,CP29655,Finland,debit,cash
578,T00579,C0415,948.73,2024-03-03T00:00:00,CP40907,Spain,debit,online payment
579,T00580,C0423,323.33,2024-05-17T00:00:00,CP77067,Sweden,credit,cash
